word,n_ratings,n,prop_known,rating,rating_sd
muster,10,10,1,3,1.632993162
musty,12,12,1,5.166666667,0.83484711
mutant,12,12,1,3.666666667,1.969463856
mutate,13,13,1,3.538461538,1.560736184
mute,10,10,1,4.3,2.162817093
muted,12,12,1,4.083333333,1.56427929
mutilate,10,10,1,4.2,1.751190072
mutinous,13,13,1,3.076923077,1.60527975
mutt,10,10,1,3.3,1.82878223
mutter,10,10,1,5,2
mutual,10,10,1,3.4,1.646545205
mutuality,10,10,1,3.3,2.311805451
muzzle,10,10,1,5,2.054804668
mwah,10,11,0.909090909,5.8,1.87379591
my,12,12,1,3.5,2.430862174
myself,11,11,1,3.818181818,1.834021909
mysterious,10,10,1,4.5,1.957890021
mystery,10,10,1,4.2,1.988857852
mystic,10,10,1,4.3,1.82878223
mystical,10,10,1,5.5,1.649915823
mystify,10,10,1,4,2.357022604
mystique,11,11,1,4.181818182,1.887759615
myth,11,11,1,2.545454545,1.368476259
mythical,10,10,1,4.7,2.110818693
nab,10,10,1,5,1.414213562
nacho,10,10,1,2.7,1.766981104
nag,10,10,1,5.4,1.95505044
nail,10,10,1,4.6,2.170509413
naive,14,14,1,2.642857143,1.150728389
naivety,10,10,1,3.1,1.370320319
naked,11,11,1,4,2.366431913
name,11,11,1,2.727272727,1.348399725
nameless,10,10,1,4.3,1.636391694
namely,16,17,0.941176471,3.4375,2.128183889
namesake,11,12,0.916666667,2.181818182,1.401298099
nanny,11,11,1,4,1.61245155
nap,10,10,1,3,1.885618083
napkin,10,10,1,3.1,1.91195072
nappy,11,11,1,4.454545455,2.067057637
narcissism,10,10,1,2.7,2.213594362
narcissist,11,11,1,3.636363636,1.963299634
narcissistic,11,11,1,2.727272727,1.793929156
narcotic,10,10,1,3.6,1.95505044
narrate,12,12,1,3.416666667,1.621353718
narration,11,11,1,2.909090909,2.022599587
narrative,10,10,1,4.1,2.330951165
narrator,10,10,1,5,1.632993162
narrow,10,10,1,3.8,1.686548085
nasal,11,11,1,4.454545455,1.863525496
nasty,11,11,1,4.181818182,2.040499048
nation,11,11,1,3.272727273,2.240129866
national,10,10,1,3.3,2.213594362
nationalism,10,10,1,3.5,1.354006401
nationalist,10,10,1,4.7,2.162817093
nationalize,11,12,0.916666667,2.454545455,1.293339581
nationwide,11,11,1,4.363636364,2.110579412
native,10,10,1,2.9,1.286683938
nativity,10,10,1,2.8,0.918936583
natural,12,12,1,3.333333333,1.61432977
naturalistic,11,11,1,2.727272727,1.61807967
naturalize,10,10,1,3.2,2.043961296
naturally,10,10,1,3.2,1.751190072
nature,10,10,1,3.8,2.299758441
naughty,11,11,1,4.727272727,1.954016842
nausea,10,10,1,4.2,1.619327707
nauseate,11,11,1,4.090909091,2.119176512
nauseating,10,10,1,4,2.581988897
nauseous,10,11,0.909090909,5,1.054092553
nautical,10,10,1,3,1.943650632
naval,10,10,1,3.2,1.988857852
navel,10,10,1,2.8,1.87379591
navigate,11,11,1,3.818181818,2.040499048
navy,10,10,1,3.7,2.002775851
nay,10,10,1,5,1.699673171
near,10,10,1,4.1,1.663329993
nearly,10,10,1,4.7,1.702938637
neat,10,10,1,4.3,1.946506843
neaten,11,11,1,4.090909091,1.640399065
nebula,11,12,0.916666667,4.363636364,1.80403588
necessarily,10,10,1,2.6,1.429840706
necessary,10,10,1,2.6,1.646545205
necessitate,10,10,1,3.6,1.776388346
necessity,11,11,1,3.545454545,1.752919642
neck,10,10,1,2.6,1.577621275
necking,12,12,1,4.25,1.815338686
necklace,10,10,1,3.1,2.183269719
neckline,11,11,1,3.727272727,1.737291518
necktie,10,10,1,3.5,2.415229458
nectar,10,10,1,4.1,2.183269719
nectarine,13,13,1,3.461538462,1.71344607
need,10,10,1,4.2,1.988857852
neediness,14,14,1,4.5,1.506396618
needle,10,10,1,3.7,1.702938637
needlepoint,10,10,1,5,2.108185107
Needles,11,11,1,4.727272727,1.848832555
needless,10,10,1,3.6,1.897366596
needlework,10,10,1,4.4,1.712697677
needs,10,10,1,3.5,2.321398046
needy,11,11,1,3.454545455,1.507556723
negative,12,12,1,4.083333333,1.378954369
neglect,10,10,1,4.4,2.221110833
negligence,11,11,1,3.272727273,1.848832555
negligent,10,10,1,3.4,2.366431913
negligible,10,11,0.909090909,2,1.154700538
negotiable,11,11,1,2.909090909,1.758098146
negotiate,10,10,1,2,1.247219129
Negro,9,10,0.9,4,2.291287847
neigh,10,10,1,3.9,2.131770261
neighbor,10,10,1,3.3,1.567021236
neighborhood,11,11,1,4.545454545,1.916436086
neither,10,10,1,2.5,1.354006401
nemesis,10,10,1,3.2,2.1499354
neoclassic,10,12,0.833333333,2.7,1.33749351
neoconservatism,14,16,0.875,2.142857143,1.511857892
neoliberalism,10,10,1,2.9,2.131770261
neon,12,12,1,5.5,1.087114613
nephew,10,10,1,3.5,2.321398046
nerve,10,10,1,3.6,1.712697677
nervous,10,10,1,4.1,1.595131482
nest,10,10,1,4.4,1.776388346
nestle,11,11,1,5.090909091,2.022599587
net,11,11,1,4,2.236067977
netting,13,13,1,4.538461538,1.664100589
nettle,10,11,0.909090909,4.4,1.776388346
network,10,10,1,3.8,1.619327707
neuron,10,10,1,3.5,2.121320344
neurosis,11,11,1,2.727272727,2.101947149
neurotic,12,12,1,4.5,2.022599587
neuter,10,10,1,2.9,1.100504935
neutral,10,10,1,4.1,2.469817807
neutralism,10,11,0.909090909,2.1,1.523883927
neutrality,11,11,1,4.272727273,2.327698825
neutralize,11,11,1,3.363636364,1.858640755
neutron,11,11,1,3.181818182,2.088931871
never,10,10,1,2.5,1.840893503
new,10,10,1,3.5,1.58113883
newborn,10,10,1,4.1,2.424412873
newish,13,13,1,4.153846154,1.993579438
news,10,10,1,4.3,2.213594362
newt,10,11,0.909090909,3.6,1.505545305
next,10,10,1,3.1,1.969207398
nexus,11,12,0.916666667,3.090909091,1.700267359
nibble,11,11,1,6.181818182,0.873862898
nice,10,10,1,3.9,2.131770261
niche,11,11,1,3.545454545,1.916436086
nick,10,10,1,5,2.449489743
nickel,11,11,1,3,1.788854382
nicker,12,13,0.923076923,2.75,1.712255291
nickname,10,10,1,4.2,1.549193338
nicotine,11,12,0.916666667,3.272727273,1.902151891
niece,10,10,1,3.7,1.766981104
nifty,10,10,1,3.6,2.221110833
nigger,12,12,1,3.25,2.301185465
night,11,11,1,4.545454545,1.752919642
nightcap,11,11,1,4,1.264911064
nightclub,12,12,1,4.333333333,2.386832566
nightfall,10,10,1,4.8,1.475729575
nightgown,13,13,1,5.384615385,1.938146087
nightingale,12,13,0.923076923,4.166666667,2.037526724
nightly,9,9,1,3.777777778,1.986062548
nightmare,10,10,1,5,2.211083194
nightmarish,10,10,1,3.5,2.068278941
nights,10,10,1,3,2
nimble,10,10,1,3.8,1.87379591
Nimrod,10,11,0.909090909,3.6,2.270584849
nine,10,10,1,3.9,2.183269719
ninety,10,10,1,3.2,2.299758441
ninny,11,13,0.846153846,2.454545455,1.916436086
Nintendo,10,10,1,3.5,2.173067468
ninth,10,10,1,2.7,1.82878223
nip,11,11,1,4.909090909,1.814086296
nipper,14,16,0.875,4.571428571,1.650840612
nipple,17,17,1,4,1.732050808
nirvana,11,11,1,3.363636364,1.911686547
nitrate,10,11,0.909090909,2.5,1.269295518
nitrogen,11,11,1,2.636363636,1.689540013
nitwit,11,12,0.916666667,4.454545455,2.067057637
nix,15,18,0.833333333,3.733333333,1.980860804
no,10,10,1,4.2,2.299758441
nobility,10,10,1,4,2.357022604
noble,10,10,1,3.9,1.663329993
nobleman,10,10,1,4.2,2.529822128
nod,10,10,1,5.2,1.751190072
node,14,15,0.933333333,3.714285714,1.589802669
noggin,11,11,1,4.181818182,2.522624896
noise,13,13,1,3.692307692,1.702185624
noiseless,10,10,1,5.2,1.686548085
noisy,12,12,1,4.916666667,1.621353718
nomad,10,11,0.909090909,3.7,1.766981104
nominally,10,10,1,2.3,1.567021236
nominate,10,10,1,2.3,1.567021236
nominative,10,10,1,3.5,1.715938357
none,10,10,1,4.4,1.95505044
noodle,11,11,1,5.818181818,1.53741223
nook,11,11,1,4.545454545,1.634847783
noon,11,11,1,3.545454545,2.067057637
noose,10,10,1,3.8,2.394437999
nor,10,10,1,3.5,2.223610677
norm,11,11,1,3.636363636,2.062654953
normal,11,11,1,4.363636364,2.01359019
normalcy,10,10,1,2.5,1.58113883
normalize,10,10,1,4.4,1.897366596
normally,11,11,1,3.454545455,2.339386089
north,11,11,1,3.727272727,1.848832555
northeast,10,10,1,4.2,1.619327707
northern,10,10,1,2.5,1.509230856
northwest,10,10,1,4.1,2.078995484
nose,10,10,1,3.3,2.110818693
nosebleed,10,10,1,4.6,2.319003617
nostalgia,12,13,0.923076923,3.25,2.562846429
nostalgic,12,12,1,3.166666667,2.081665999
nostril,10,10,1,4.2,1.475729575
nosy,10,10,1,4.2,2.043961296
not,12,12,1,2.916666667,2.391588796
notable,10,10,1,3.6,1.897366596
notation,11,12,0.916666667,3.454545455,1.863525496
notch,10,10,1,5,1.699673171
note,10,10,1,2.7,1.946506843
notebook,10,10,1,3.7,2.540778533
noted,12,12,1,3.75,2.301185465
nothing,10,10,1,3.6,2.319003617
nothingness,12,12,1,3.583333333,2.353269808
notice,10,10,1,3.4,2.065591118
noticeable,11,11,1,3.363636364,1.747725795
notify,11,11,1,2.090909091,0.943879807
notion,11,12,0.916666667,2.818181818,1.328019715
notorious,13,13,1,4.230769231,1.23516842
noun,11,11,1,3.272727273,2.493628244
nourish,10,10,1,4.4,1.776388346
nourishment,10,10,1,3.1,1.728840331
novel,11,11,1,3.090909091,1.221027883
novelist,11,11,1,2.727272727,1.737291518
novelistic,12,14,0.857142857,3,1.53741223
novelty,14,14,1,3.214285714,1.4769288
November,11,11,1,3.454545455,2.583162262
novice,10,10,1,3,1.763834207
now,10,10,1,5.2,1.475729575
nozzle,10,10,1,5.2,1.398411798
nuance,10,10,1,3.3,1.82878223
nuclear,13,13,1,4.769230769,2.127355407
nucleus,10,10,1,2.4,1.712697677
nude,10,10,1,3.8,2.299758441
nudge,11,11,1,4.545454545,2.018099916
nudism,10,11,0.909090909,4.2,2.780887149
nudity,10,10,1,3.5,1.900292375
nugget,11,11,1,5.181818182,1.167748416
nuisance,10,10,1,3.5,1.509230856
nuke,9,10,0.9,5.444444444,1.236033081
null,10,11,0.909090909,5.6,1.837873167
numb,10,10,1,4.6,1.837873167
number,10,10,1,4.4,1.776388346
numerous,17,17,1,3.529411765,2.095162495
nun,13,13,1,3.076923077,2.139374459
nurse,10,10,1,4.8,1.549193338
nursery,11,11,1,3.545454545,1.916436086
nurture,10,10,1,4,1.825741858
nut,10,10,1,4.1,2.078995484
nutmeg,11,11,1,2.818181818,1.662418829
nutrient,10,10,1,2.9,1.791957341
nutrition,11,11,1,3.454545455,2.296241989
nutritious,10,10,1,2.5,2.013840996
nuts,10,10,1,5,1.825741858
nutshell,10,10,1,4.3,2.002775851
nutty,10,10,1,5.1,1.728840331
nuzzle,10,10,1,5.4,1.95505044
nylon,10,10,1,2.7,1.82878223
nymph,10,11,0.909090909,4.3,2.406010991
oaf,11,11,1,4.454545455,2.252271581
oak,10,10,1,3.3,2.110818693
oar,11,11,1,3,1.673320053
oasis,10,10,1,4.9,1.91195072
oat,10,10,1,2.8,2.299758441
oath,10,10,1,3.9,2.330951165
oatmeal,9,9,1,4,1.5
obedience,10,10,1,3.8,1.932183566
obedient,10,10,1,2.5,1.715938357
obese,10,10,1,4.2,1.87379591
obesity,10,10,1,4.4,2.065591118
obey,10,10,1,3.6,1.577621275
obituary,10,10,1,2.8,2.043961296
object,10,10,1,3.2,1.87379591
objectify,11,11,1,3.363636364,1.361816968
objectionable,12,12,1,2.916666667,1.975225342
objective,12,12,1,3,1.809068067
objectivism,10,10,1,3.1,1.969207398
objectivity,11,11,1,3.545454545,2.207425485
obligate,10,11,0.909090909,4,1.699673171
obligatory,10,10,1,3.3,1.888562063
oblige,11,11,1,2.818181818,1.662418829
obliging,10,10,1,2.3,0.948683298
oblique,10,10,1,4.3,2.057506582
obliquely,11,12,0.916666667,3.636363636,1.80403588
obliterate,10,11,0.909090909,4.6,1.429840706
obliteration,11,11,1,3.818181818,1.887759615
oblivion,10,10,1,3.2,1.87379591
oblivious,11,12,0.916666667,3.363636364,1.80403588
obnoxious,12,12,1,4.166666667,2.037526724
oboe,10,11,0.909090909,3.3,2.110818693
obscene,13,13,1,4.307692308,1.931519928
obscenity,10,10,1,2.9,1.197219
obscure,10,10,1,4.2,1.475729575
obscurity,10,10,1,4.1,2.024845673
observable,10,10,1,3,1.825741858
observance,10,10,1,4.2,2.250925735
observant,10,10,1,2.9,1.791957341
observation,11,11,1,3.909090909,1.513574937
observatory,10,10,1,4.5,2.677063067
observe,10,10,1,2.7,1.946506843
observer,10,10,1,4.6,1.897366596
obsess,10,10,1,4,1.825741858
obsessed,10,10,1,2.8,1.87379591
obsession,11,11,1,3.090909091,1.640399065
obsessive,10,10,1,2.5,1.433720878
obsolete,11,11,1,3.636363636,1.911686547
obstacle,10,10,1,3.6,1.712697677
obstinate,13,14,0.928571429,2.153846154,1.463224399
obstruct,11,11,1,3.818181818,1.990888335
obstruction,10,10,1,4.3,1.33749351
obtain,10,10,1,3,1.825741858
obtrusive,12,12,1,3.083333333,1.729862492
obtuse,10,11,0.909090909,3.8,2.043961296
obvious,11,11,1,3.363636364,2.292279532
occasion,10,10,1,2.7,1.494434118
occasional,10,10,1,2.8,1.87379591
occult,9,10,0.9,2.888888889,2.260776661
occupancy,12,12,1,3.583333333,1.729862492
occupant,10,10,1,2.8,2.097617696
occupation,10,10,1,2.3,1.888562063
occupational,10,10,1,3.6,2.170509413
occupy,13,13,1,3.153846154,1.625123269
occur,11,11,1,3.545454545,1.916436086
ocean,10,10,1,3.3,1.494434118
oceanic,13,13,1,5,1.471960144
octagon,10,10,1,4,2.260776661
octagonal,10,10,1,5.2,1.87379591
octane,13,15,0.866666667,3.076923077,1.934835844
octave,10,10,1,2.6,1.429840706
October,11,11,1,3.272727273,1.954016842
octopus,10,10,1,4,1.490711985
odd,10,10,1,2.8,1.87379591
oddball,10,10,1,3.6,1.95505044
oddity,12,12,1,3.75,2.41679728
odds,12,12,1,3.75,1.764549904
odometer,10,11,0.909090909,2.7,1.702938637
odor,13,13,1,3.769230769,1.690850188
odorous,10,10,1,4.8,1.316561177
of,11,11,1,2.636363636,2.377928816
off,11,11,1,4.545454545,2.018099916
offbeat,10,10,1,2.9,1.852925615
offence,10,10,1,3.4,1.349897115
offend,10,10,1,3.9,1.370320319
offensive,10,10,1,4,1.763834207
offer,11,11,1,2.181818182,0.981649817
offering,10,10,1,3.7,1.567021236
office,10,10,1,3.2,1.751190072
officer,11,12,0.916666667,2.909090909,1.921173884
official,10,10,1,4.1,1.370320319
officiate,10,10,1,3.2,1.398411798
offset,10,10,1,4.8,1.751190072
offshore,12,12,1,4.166666667,1.94624736
offspring,11,11,1,3.090909091,2.34326889
often,12,12,1,2.083333333,1.378954369
ogre,10,10,1,5.3,1.418136492
oh,10,10,1,5.9,1.91195072
oil,10,10,1,3.8,2.043961296
oiled,14,14,1,5.5,1.556623565
oily,10,10,1,5.1,2.024845673
oink,11,11,1,6.272727273,0.786245393
ointment,10,10,1,4.2,2.299758441
okay,12,12,1,3.75,2.41679728
okra,11,11,1,2.636363636,1.689540013
old,11,11,1,3.909090909,2.586679163
older,12,12,1,3.583333333,2.234373344
olive,10,10,1,2.8,1.87379591
omega,11,11,1,2.090909091,1.445997611
omelet,10,11,0.909090909,2.5,2.173067468
omen,10,10,1,3.7,2.110818693
ominous,10,10,1,3.8,1.813529401
omit,13,13,1,3.384615385,1.386750491
omnipotence,13,15,0.866666667,3.230769231,2.204308136
omnipresent,17,18,0.944444444,3.588235294,2.093407018
omniscience,10,10,1,3.2,2.299758441
on,10,10,1,3.3,2.584139659
once,10,10,1,3.5,2.068278941
oncology,11,11,1,2.818181818,1.721521526
one,11,11,1,3.909090909,2.46797672
oneness,12,13,0.923076923,4.666666667,1.23091491
onion,11,11,1,4.363636364,2.460598597
only,11,12,0.916666667,2.818181818,1.940009372
onset,14,14,1,2.714285714,1.772810521
onyx,10,12,0.833333333,2.6,2.221110833
oodles,10,10,1,4.1,2.766867463
oom-pah,16,18,0.888888889,5.3125,2.242580359
oomph,13,13,1,6.923076923,0.277350098
ooze,10,10,1,5.9,1.91195072
opal,10,10,1,2.8,1.619327707
opaque,11,11,1,3.636363636,1.747725795
open,11,11,1,4.727272727,1.902151891
opener,10,10,1,2.9,2.078995484
opening,12,12,1,3.166666667,1.99240984
opera,10,10,1,3.2,1.686548085
operate,12,12,1,3.416666667,1.729862492
operation,10,10,1,3.7,1.766981104
operative,11,11,1,2.909090909,1.136181804
opinion,11,11,1,2.454545455,1.809068067
opinionated,10,10,1,3.8,2.201009869
opium,11,11,1,2.636363636,2.01359019
opossum,12,12,1,3.666666667,2.015094554
opponent,11,11,1,3.272727273,1.848832555
opportunistic,10,10,1,3.1,2.024845673
opportunity,10,10,1,2.5,1.58113883
oppose,11,11,1,3.272727273,1.737291518
opposite,10,10,1,3.6,2.221110833
opposition,10,10,1,3.7,2.057506582
oppress,10,10,1,3.2,1.549193338
oppression,10,10,1,4.5,1.957890021
oppressive,10,10,1,3.6,1.349897115
optic,10,10,1,3.5,2.415229458
optical,10,10,1,3.6,2.270584849
optician,11,11,1,3.363636364,2.203303305
optics,10,10,1,3.6,1.712697677
optimal,11,11,1,3.636363636,1.963299634
optimism,10,10,1,3,1.247219129
optimist,10,10,1,3.3,2.162817093
optimistic,10,10,1,4,2.054804668
optimum,10,10,1,3.5,1.649915823
option,13,13,1,2.538461538,1.506396618
optional,10,10,1,3.6,2.011080417
optometrist,10,10,1,2.2,1.135292424
or,11,11,1,2.909090909,2.427119505
oracle,10,11,0.909090909,4.1,2.233582076
oral,11,11,1,3.363636364,1.963299634
orange,11,11,1,3.909090909,1.814086296
orangutan,11,12,0.916666667,3.636363636,2.460598597
orangy,10,10,1,5.2,2.347575582
oration,13,16,0.8125,3.307692308,2.136376035
orb,11,11,1,4.909090909,2.165850662
orbit,11,11,1,5.090909091,1.136181804
orbital,10,10,1,4.5,2.013840996
orchard,11,12,0.916666667,3.545454545,1.213559752
orchestra,10,10,1,2.5,0.971825316
orchid,10,10,1,3.5,2.068278941
ordain,10,10,1,1.5,0.707106781
ordeal,10,10,1,2.8,1.87379591
order,10,10,1,3.1,1.791957341
ordered,10,10,1,4.1,1.791957341
orderly,11,11,1,3.909090909,1.814086296
ordinance,10,10,1,2.8,1.988857852
ordinarily,11,11,1,2.909090909,1.044465936
ordinary,10,10,1,3.7,1.636391694
ordnance,12,14,0.857142857,2.583333333,1.378954369
ore,10,11,0.909090909,3.4,2.065591118
oregano,12,12,1,3.083333333,1.676486224
organ,11,11,1,3.545454545,2.339386089
organic,10,10,1,3.1,1.663329993
organism,11,11,1,3.454545455,2.296241989
organization,11,11,1,3.909090909,2.34326889
organize,14,14,1,3.214285714,1.672334684
organizer,11,11,1,3.454545455,2.207425485
orgasm,11,11,1,4.090909091,2.071450963
orgy,11,11,1,2.909090909,2.34326889
oriental,12,12,1,2.5,1.834021909
origin,11,11,1,3.818181818,1.778661397
original,10,10,1,5.4,1.837873167
originality,10,10,1,4.5,1.433720878
originally,12,12,1,3.25,1.912875038
originate,11,11,1,3.909090909,1.921173884
originative,14,15,0.933333333,2.785714286,2.190137735
ornament,10,10,1,4,1.632993162
orphan,10,10,1,2.6,1.505545305
orphanage,16,16,1,3.3125,2.242580359
orthodox,11,11,1,2.727272727,2.101947149
orthopedics,10,10,1,3.4,2.065591118
oscillate,10,10,1,4.1,2.282785822
ostentatious,10,12,0.833333333,3.2,2.250925735
ostracize,10,11,0.909090909,2.2,1.686548085
ostrich,10,10,1,3.5,1.58113883
other,11,11,1,2,1.897366596
otherness,10,11,0.909090909,3.5,1.354006401
otherwise,11,11,1,2.181818182,1.662418829
otter,10,10,1,4.2,2.201009869
ouch,10,10,1,6.1,0.875595036
ought,10,10,1,2.8,1.87379591
ounce,10,10,1,4.2,1.988857852
our,11,11,1,3,2.097617696
ours,10,10,1,2.3,1.567021236
ourselves,11,11,1,3.727272727,2.101947149
oust,10,11,0.909090909,2.9,1.791957341
out,10,10,1,4.3,2.110818693
outage,10,10,1,3.4,1.577621275
outback,10,10,1,3.8,1.87379591
outbound,10,10,1,4.2,1.813529401
outbreak,10,10,1,4.3,2.263232693
outburst,11,11,1,4.636363636,1.858640755
outcast,10,10,1,4.1,1.370320319
outcome,13,14,0.928571429,3.692307692,2.657837949
outer,10,10,1,3.7,1.766981104
outfit,10,10,1,3.7,1.82878223
outgrow,11,11,1,5.181818182,1.778661397
outing,11,11,1,4.363636364,1.963299634
outlandish,11,12,0.916666667,4.272727273,1.902151891
outlaw,10,10,1,5.1,1.523883927
outlet,10,10,1,3.8,1.988857852
outline,11,11,1,3.181818182,1.940009372
outlook,10,10,1,5,1.699673171
output,11,11,1,4.272727273,2.053821272
outrage,11,11,1,3.818181818,2.182575626
outrageous,10,10,1,3.6,1.837873167
outreach,11,11,1,4.363636364,2.01359019
outset,11,11,1,2.818181818,1.53741223
outside,12,12,1,3.75,2.41679728
outsmart,10,10,1,4.1,2.024845673
outweigh,10,10,1,2.4,1.577621275
outwit,10,10,1,2.2,1.475729575
oval,10,10,1,5.3,1.766981104
ovary,10,10,1,3.3,2.110818693
ovation,12,13,0.923076923,2.916666667,1.781640375
oven,10,11,0.909090909,2.3,1.636391694
over,10,10,1,4.7,1.946506843
overall,17,17,1,3.823529412,2.270332963
overburden,10,10,1,3,1.490711985
overcast,11,11,1,4.636363636,1.566698904
overcharge,11,11,1,3.818181818,2.182575626
overcoat,10,11,0.909090909,5.2,1.686548085
overcome,10,10,1,5.1,1.791957341
overdone,10,10,1,3.6,1.837873167
overdose,11,11,1,4.363636364,1.858640755
overdraft,11,11,1,4.545454545,1.916436086
overdress,10,10,1,4.2,2.250925735
overdrive,10,11,0.909090909,3.1,2.378141198
overdue,11,11,1,3.727272727,1.793929156
overflow,12,13,0.923076923,4.666666667,1.370688834
overhand,10,10,1,3.2,2.699794231
overhaul,10,10,1,4.1,2.330951165
overhear,10,10,1,4.5,2.415229458
overheat,10,10,1,3.7,2.540778533
overkill,10,10,1,4.1,2.424412873
overlap,10,10,1,5.2,1.398411798
overlay,11,11,1,4.363636364,2.203303305
overload,10,10,1,5.2,1.87379591
overlook,10,10,1,3.7,2.110818693
overly,10,10,1,3.9,1.663329993
overpass,10,10,1,4.5,1.58113883
overpower,10,10,1,3.4,1.264911064
override,11,11,1,4.181818182,1.778661397
overrule,10,10,1,3.3,1.946506843
overrun,11,12,0.916666667,3.363636364,2.01359019
oversee,11,11,1,4.545454545,2.018099916
overshadow,10,10,1,5.5,2.223610677
overshoot,11,11,1,4.818181818,1.470930441
oversight,12,12,1,3.25,1.95982374
oversleep,10,10,1,4.5,2.223610677
overstep,10,10,1,4.5,1.433720878
overstock,10,10,1,4.1,2.558211181
overt,10,11,0.909090909,3.1,1.523883927
overtake,10,10,1,4.3,2.057506582
